anime_id,name,rating,genres,users_watched,users_rated,url
3228,Zoku Sayonara Zetsubou Sensei,7.91,"Comedy,Gag Humor,Parody,School,Shounen",124749,56715,https://myanimelist.net/anime/3228/Zoku_Sayonara_Zetsubou_Sensei
37786,Yagate Kimi ni Naru,7.91,"Drama,Girls Love,Romance,School",289850,120008,https://myanimelist.net/anime/37786/Yagate_Kimi_ni_Naru
48580,Vanitas no Karte,7.91,"Supernatural,Historical,Vampire,Shounen",398738,157726,https://myanimelist.net/anime/48580/Vanitas_no_Karte
31098,Ushio to Tora (TV) 2nd Season,7.91,"Action,Adventure,Comedy,Supernatural,Mythology,Shounen",122635,61681,https://myanimelist.net/anime/31098/Ushio_to_Tora_TV_2nd_Season
41389,Tonikaku Kawaii,7.91,"Comedy,Romance,Shounen",599370,341771,https://myanimelist.net/anime/41389/Tonikaku_Kawaii
12815,Shirokuma Cafe,7.91,"Comedy,Slice of Life,Anthropomorphic,Gag Humor,Iyashikei,Workplace,Josei",87092,21872,https://myanimelist.net/anime/12815/Shirokuma_Cafe
114,Sakigake!! Cromartie Koukou,7.91,"Comedy,Delinquents,Gag Humor,School,Shounen",128069,50927,https://myanimelist.net/anime/114/Sakigake_Cromartie_Koukou
33926,Quanzhi Gaoshou,7.91,"Action,Video Game",337089,162183,https://myanimelist.net/anime/33926/Quanzhi_Gaoshou
28297,Ore Monogatari!!,7.91,"Comedy,Romance,Shoujo",603170,291641,https://myanimelist.net/anime/28297/Ore_Monogatari
27947,Lupin III (2015),7.91,"Action,Adventure,Comedy,Mystery,Adult Cast,Seinen",63685,20440,https://myanimelist.net/anime/27947/Lupin_III_2015
38080,Kono Oto Tomare!,7.91,"Drama,Romance,Music,Performing Arts,School,Shounen",245543,98323,https://myanimelist.net/anime/38080/Kono_Oto_Tomare
427,Kaleido Star,7.91,"Comedy,Drama,Fantasy,Performing Arts,Shoujo",78999,33407,https://myanimelist.net/anime/427/Kaleido_Star
13331,Jormungand: Perfect Order,7.91,"Action,Adventure,Organized Crime,Seinen",174488,96430,https://myanimelist.net/anime/13331/Jormungand__Perfect_Order
14719,JoJo no Kimyou na Bouken (TV),7.91,"Action,Adventure,Supernatural,Vampire,Shounen",1432764,926438,https://myanimelist.net/anime/14719/JoJo_no_Kimyou_na_Bouken_TV
2829,Ie Naki Ko Remy,7.91,"Adventure,Drama,Slice of Life,Historical",18680,8062,https://myanimelist.net/anime/2829/Ie_Naki_Ko_Remy
2890,Gake no Ue no Ponyo,7.91,"Adventure,Fantasy",494058,329185,https://myanimelist.net/anime/2890/Gake_no_Ue_no_Ponyo
790,Ergo Proxy,7.91,"Mystery,Sci-Fi,Psychological",580240,218659,https://myanimelist.net/anime/790/Ergo_Proxy
22961,Date A Live II: Kurumi Star Festival,7.91,"Romance,Slice of Life",166070,101525,https://myanimelist.net/anime/22961/Date_A_Live_II__Kurumi_Star_Festival
34944,Bungou Stray Dogs: Dead Apple,7.91,"Action,Comedy,Mystery,Supernatural,Super Power",222469,124706,https://myanimelist.net/anime/34944/Bungou_Stray_Dogs__Dead_Apple
1088,Macross,7.92,"Action,Romance,Sci-Fi,Mecha,Military,Music,Space",98055,33648,https://myanimelist.net/anime/1088/Macross
16782,Kotonoha no Niwa,7.92,"Drama,Romance,Slice of Life,Visual Arts",766921,466745,https://myanimelist.net/anime/16782/Kotonoha_no_Niwa
9289,Hanasaku Iroha,7.92,"Drama,Workplace",310039,122060,https://myanimelist.net/anime/9289/Hanasaku_Iroha
2952,Final Fantasy VII: Advent Children Complete,7.92,"Action,Fantasy,Super Power",125646,79180,https://myanimelist.net/anime/2952/Final_Fantasy_VII__Advent_Children_Complete
15,Eyeshield 21,7.92,"Sports,Team Sports,Shounen",169892,83517,https://myanimelist.net/anime/15/Eyeshield_21
6438,Detective Conan OVA 09: The Stranger in 10 Years...,7.92,"Adventure,Comedy,Mystery,Detective,Shounen",19633,10313,https://myanimelist.net/anime/6438/Detective_Conan_OVA_09__The_Stranger_in_10_Years
34437,Code Geass: Fukkatsu no Lelouch,7.92,"Action,Drama,Sci-Fi,Mecha,Military,Super Power",280877,121127,https://myanimelist.net/anime/34437/Code_Geass__Fukkatsu_no_Lelouch
1470,City Hunter,7.92,"Action,Comedy,Mystery,Shounen",69929,21311,https://myanimelist.net/anime/1470/City_Hunter
38409,Cike Wu Liuqi,7.92,"Action,Comedy,Drama,Mystery,Romance,Martial Arts,Super Power",69301,35701,https://myanimelist.net/anime/38409/Cike_Wu_Liuqi
30279,Yuru Yuri San☆Hai!,7.92,"Comedy,Girls Love,CGDCT,Gag Humor,School",115057,61039,https://myanimelist.net/anime/30279/Yuru_Yuri_San%E2%98%86Hai
28,Yakitate!! Japan,7.92,"Comedy,Gourmet,Shounen",91423,39248,https://myanimelist.net/anime/28/Yakitate_Japan
40615,Umibe no Étranger,7.92,"Boys Love,Romance,Slice of Life",133073,64266,https://myanimelist.net/anime/40615/Umibe_no_%C3%89tranger
27775,Plastic Memories,7.92,"Drama,Romance,Sci-Fi",844187,427168,https://myanimelist.net/anime/27775/Plastic_Memories
29803,Overlord,7.92,"Action,Adventure,Fantasy,Supernatural,Isekai,Video Game",1374259,827528,https://myanimelist.net/anime/29803/Overlord
37675,Overlord III,7.92,"Action,Fantasy,Supernatural,Isekai,Video Game",760597,475330,https://myanimelist.net/anime/37675/Overlord_III
14075,Zetsuen no Tempest,7.93,"Action,Drama,Fantasy,Mystery,Psychological,Shounen",557404,248541,https://myanimelist.net/anime/14075/Zetsuen_no_Tempest
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,7.93,"Suspense,Adult Cast,High Stakes Game,Organized Crime,Psychological,Strategy Game,Seinen",94073,40896,https://myanimelist.net/anime/658/Touhai_Densetsu_Akagi__Yami_ni_Maiorita_Tensai
21647,Tamako Love Story,7.93,"Romance,Slice of Life",339441,158036,https://myanimelist.net/anime/21647/Tamako_Love_Story
16395,SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,7.93,"Comedy,School,Shounen",20542,10701,https://myanimelist.net/anime/16395/SKET_Dance__Imouto_no_Nayami_ni_Nayamu_Ani_ni_Nayamu_Imouto_to_Sono_Nakama-tachi
51710,Marine Shukkou!!,7.93,Music,3561,2138,https://myanimelist.net/anime/51710/Marine_Shukkou
24997,Love Live! The School Idol Movie,7.93,"Slice of Life,Idols (Female),Music,School",121225,68810,https://myanimelist.net/anime/24997/Love_Live_The_School_Idol_Movie
6774,Kuuchuu Buranko,7.93,"Drama,Medical,Psychological,Seinen",85938,23518,https://myanimelist.net/anime/6774/Kuuchuu_Buranko
11239,Hidamari Sketch x Honeycomb,7.93,"Comedy,Slice of Life,CGDCT,Iyashikei,School,Visual Arts,Seinen",21787,9561,https://myanimelist.net/anime/11239/Hidamari_Sketch_x_Honeycomb
73,Full Metal Panic! The Second Raid,7.93,"Action,Mecha,Military",247495,142376,https://myanimelist.net/anime/73/Full_Metal_Panic_The_Second_Raid
7338,Darker than Black: Kuro no Keiyakusha Gaiden,7.93,"Action,Mystery,Sci-Fi,Super Power",243108,135927,https://myanimelist.net/anime/7338/Darker_than_Black__Kuro_no_Keiyakusha_Gaiden
31964,Boku no Hero Academia,7.93,"Action,School,Super Power,Shounen",2668321,1843625,https://myanimelist.net/anime/31964/Boku_no_Hero_Academia
996,Bishoujo Senshi Sailor Moon: Sailor Stars,7.93,"Adventure,Comedy,Drama,Fantasy,Romance,Mahou Shoujo,Shoujo",102888,52161,https://myanimelist.net/anime/996/Bishoujo_Senshi_Sailor_Moon__Sailor_Stars
17265,Log Horizon,7.94,"Action,Adventure,Fantasy,Adult Cast,Video Game",1027910,539417,https://myanimelist.net/anime/17265/Log_Horizon
11739,Kimi to Boku. 2,7.94,"Comedy,Drama,Romance,Slice of Life,Iyashikei,School,Shounen",82978,39864,https://myanimelist.net/anime/11739/Kimi_to_Boku_2
21855,Hanamonogatari,7.94,"Comedy,Mystery,Supernatural",395551,222179,https://myanimelist.net/anime/21855/Hanamonogatari
38337,Gochuumon wa Usagi Desu ka? Bloom,7.94,"Comedy,CGDCT,Iyashikei,Workplace",53892,18430,https://myanimelist.net/anime/38337/Gochuumon_wa_Usagi_Desu_ka_Bloom
122,Full Moon wo Sagashite,7.94,"Comedy,Drama,Romance,Supernatural,Music,Shoujo",101951,45424,https://myanimelist.net/anime/122/Full_Moon_wo_Sagashite
38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,7.94,"Action,Fantasy,Supernatural,Isekai",239415,112472,https://myanimelist.net/anime/38084/Fate_Grand_Order__Zettai_Majuu_Sensen_Babylonia
49638,Douluo Dalu: Chongfan Haotian,7.94,"Action,Adventure,Fantasy,Romance,Historical,Martial Arts",3952,2047,https://myanimelist.net/anime/49638/Douluo_Dalu__Chongfan_Haotian
49320,Detective Conan Movie 25: Halloween no Hanayome,7.94,"Mystery,Detective,Shounen",7223,1102,https://myanimelist.net/anime/49320/Detective_Conan_Movie_25__Halloween_no_Hanayome
48702,Dance Dance Danseur,7.94,"Drama,Performing Arts,Seinen",59933,20964,https://myanimelist.net/anime/48702/Dance_Dance_Danseur
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",7.94,"Drama,Romance,School",289701,193583,https://myanimelist.net/anime/4059/Clannad__Mou_Hitotsu_no_Sekai_Tomoyo-hen
42250,Bungou Stray Dogs Wan!,7.94,"Comedy,Slice of Life,Supernatural",90509,35588,https://myanimelist.net/anime/42250/Bungou_Stray_Dogs_Wan
38408,Boku no Hero Academia 4th Season,7.94,"Action,School,Super Power,Shounen",1479105,924271,https://myanimelist.net/anime/38408/Boku_no_Hero_Academia_4th_Season
793,xxxHOLiC Movie: Manatsu no Yoru no Yume,7.94,"Comedy,Drama,Mystery,Supernatural,Psychological,Seinen",61836,32204,https://myanimelist.net/anime/793/xxxHOLiC_Movie__Manatsu_no_Yoru_no_Yume
38349,Wotaku ni Koi wa Muzukashii OVA,7.94,"Romance,Adult Cast,Otaku Culture,Workplace",169405,83926,https://myanimelist.net/anime/38349/Wotaku_ni_Koi_wa_Muzukashii_OVA
4106,Trigun: Badlands Rumble,7.94,"Action,Adventure,Comedy,Drama,Sci-Fi,Adult Cast,Shounen",126866,68487,https://myanimelist.net/anime/4106/Trigun__Badlands_Rumble
17549,Non Non Biyori,7.94,"Slice of Life,CGDCT,Iyashikei,School,Seinen",389824,160960,https://myanimelist.net/anime/17549/Non_Non_Biyori
15689,Nekomonogatari: Kuro,7.94,"Comedy,Romance,Supernatural,Ecchi",510007,314458,https://myanimelist.net/anime/15689/Nekomonogatari__Kuro
33221,Mobile Suit Gundam Thunderbolt: December Sky,7.94,"Action,Drama,Sci-Fi,Mecha,Military,Space",19741,10654,https://myanimelist.net/anime/33221/Mobile_Suit_Gundam_Thunderbolt__December_Sky
31973,Mobile Suit Gundam Thunderbolt,7.94,"Action,Drama,Sci-Fi,Mecha,Military,Space",48418,24308,https://myanimelist.net/anime/31973/Mobile_Suit_Gundam_Thunderbolt
82,Mobile Suit Gundam 0080: War in the Pocket,7.94,"Drama,Sci-Fi,Mecha,Military,Space",51894,28464,https://myanimelist.net/anime/82/Mobile_Suit_Gundam_0080__War_in_the_Pocket
18179,Yowamushi Pedal,7.95,"Comedy,Drama,Sports,Shounen",213859,107453,https://myanimelist.net/anime/18179/Yowamushi_Pedal
35968,Wotaku ni Koi wa Muzukashii,7.95,"Romance,Adult Cast,Otaku Culture,Workplace",834014,448026,https://myanimelist.net/anime/35968/Wotaku_ni_Koi_wa_Muzukashii
11113,Usagi Drop Specials,7.95,"Slice of Life,Childcare,Iyashikei,Josei",66586,38990,https://myanimelist.net/anime/11113/Usagi_Drop_Specials
2618,Takarajima,7.95,"Adventure,Drama,Mystery,Historical",17730,6098,https://myanimelist.net/anime/2618/Takarajima
10049,Nurarihyon no Mago: Sennen Makyou,7.95,"Action,Supernatural,Mythology,Shounen",152781,79446,https://myanimelist.net/anime/10049/Nurarihyon_no_Mago__Sennen_Makyou
416,Kurenai no Buta,7.95,"Action,Adventure,Comedy,Drama,Romance,Historical,Military",214225,135515,https://myanimelist.net/anime/416/Kurenai_no_Buta
16001,Kokoro Connect: Michi Random,7.95,"Drama,Romance,Supernatural,School",245443,161479,https://myanimelist.net/anime/16001/Kokoro_Connect__Michi_Random
2076,Kindaichi Shounen no Jikenbo,7.95,"Mystery,Shounen",26881,6837,https://myanimelist.net/anime/2076/Kindaichi_Shounen_no_Jikenbo
1096,Kidou Keisatsu Patlabor 2 the Movie,7.95,"Drama,Mystery,Sci-Fi,Detective,Mecha,Military",31320,14089,https://myanimelist.net/anime/1096/Kidou_Keisatsu_Patlabor_2_the_Movie
645,Hikaru no Go: Hokuto Hai e no Michi,7.95,"Strategy Game,Shounen",22506,12129,https://myanimelist.net/anime/645/Hikaru_no_Go__Hokuto_Hai_e_no_Michi
34100,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,7.95,"Action,Fantasy",84721,39661,https://myanimelist.net/anime/34100/Fate_kaleid_liner_Prisma%E2%98%86Illya_Movie__Sekka_no_Chikai
1089,Macross: Do You Remember Love?,7.96,"Action,Romance,Sci-Fi,Mecha,Military,Music,Space",42737,20554,https://myanimelist.net/anime/1089/Macross__Do_You_Remember_Love
7222,Macross F Movie 2: Sayonara no Tsubasa,7.96,"Action,Romance,Sci-Fi,Mecha,Military,Music,Space",25808,12882,https://myanimelist.net/anime/7222/Macross_F_Movie_2__Sayonara_no_Tsubasa
5678,Kobato.,7.96,"Comedy,Drama,Fantasy,Romance,Iyashikei",156597,58648,https://myanimelist.net/anime/5678/Kobato
12031,Kingdom,7.96,"Action,Historical,Military,Seinen",183861,62766,https://myanimelist.net/anime/12031/Kingdom
1530,Kanon (2006),7.96,"Drama,Romance,Slice of Life,Supernatural",256030,130814,https://myanimelist.net/anime/1530/Kanon_2006
49220,Isekai Ojisan,7.96,"Comedy,Fantasy,Isekai",90266,12742,https://myanimelist.net/anime/49220/Isekai_Ojisan
967,Hokuto no Ken,7.96,"Action,Drama,Sci-Fi,Martial Arts,Shounen",118917,40831,https://myanimelist.net/anime/967/Hokuto_no_Ken
33970,Girls & Panzer: Saishuushou Part 1,7.96,"Military,School",40777,18326,https://myanimelist.net/anime/33970/Girls___Panzer__Saishuushou_Part_1
223,Dragon Ball,7.96,"Adventure,Comedy,Fantasy,Martial Arts,Super Power,Shounen",920978,602093,https://myanimelist.net/anime/223/Dragon_Ball
2154,Tekkon Kinkreet,7.96,"Action,Adventure,Supernatural,Psychological",101376,41203,https://myanimelist.net/anime/2154/Tekkon_Kinkreet
37932,Quanzhi Gaoshou 2,7.96,"Action,Video Game",103062,36092,https://myanimelist.net/anime/37932/Quanzhi_Gaoshou_2
5682,Phantom: Requiem for the Phantom,7.96,"Action,Drama,Suspense,Organized Crime,Seinen",311971,119623,https://myanimelist.net/anime/5682/Phantom__Requiem_for_the_Phantom
31174,Osomatsu-san,7.96,"Comedy,Gag Humor,Parody",161101,63003,https://myanimelist.net/anime/31174/Osomatsu-san
8740,One Piece Film: Strong World Episode 0,7.96,"Adventure,Fantasy,Shounen",76375,43203,https://myanimelist.net/anime/8740/One_Piece_Film__Strong_World_Episode_0
20507,Noragami,7.96,"Action,Fantasy,Mythology,Shounen",1954789,1163113,https://myanimelist.net/anime/20507/Noragami
10721,Mawaru Penguindrum,7.96,"Avant Garde,Comedy,Drama,Mystery,Psychological",280652,102522,https://myanimelist.net/anime/10721/Mawaru_Penguindrum
35382,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,7.97,"Sports,Music",74848,31909,https://myanimelist.net/anime/35382/Yuri_on_Ice__Yuri_Plisetsky_GPF_in_Barcelona_EX_-_Welcome_to_The_Madness
32615,Youjo Senki,7.97,"Action,Isekai,Military,Reincarnation",793880,436744,https://myanimelist.net/anime/32615/Youjo_Senki
4053,Tennis no Ouji-sama: Zenkoku Taikai-hen - Final,7.97,"Sports,Shounen",33976,18466,https://myanimelist.net/anime/4053/Tennis_no_Ouji-sama__Zenkoku_Taikai-hen_-_Final
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,7.97,"Action,Adventure,Supernatural,Martial Arts,Super Power,Shounen",99054,55090,https://myanimelist.net/anime/6171/Saint_Seiya__The_Lost_Canvas_-_Meiou_Shinwa
35848,Promare,7.97,"Action,Sci-Fi,Mecha,Super Power",242772,118412,https://myanimelist.net/anime/35848/Promare
20,Naruto,7.97,"Action,Adventure,Fantasy,Martial Arts,Shounen",2518637,1757755,https://myanimelist.net/anime/20/Naruto
77,Mahou Shoujo Lyrical Nanoha A's,7.97,"Action,Comedy,Drama,Mahou Shoujo,Super Power",61509,32123,https://myanimelist.net/anime/77/Mahou_Shoujo_Lyrical_Nanoha_As
36963,IDOLiSH7 Vibrato,7.97,"Drama,Idols (Male),Music",12996,4795,https://myanimelist.net/anime/36963/IDOLiSH7_Vibrato
9996,Hyouge Mono,7.97,"Adult Cast,Historical,Samurai,Visual Arts,Seinen",25617,4174,https://myanimelist.net/anime/9996/Hyouge_Mono
29755,Haikyuu!! Movie 1: Owari to Hajimari,7.97,"Sports,School,Team Sports,Shounen",84167,31242,https://myanimelist.net/anime/29755/Haikyuu_Movie_1__Owari_to_Hajimari
387,Haibane Renmei,7.97,"Drama,Fantasy,Mystery,Slice of Life,Psychological",252559,92164,https://myanimelist.net/anime/387/Haibane_Renmei
66,Azumanga Daioh,7.97,"Comedy,Slice of Life,CGDCT,Gag Humor,School",302026,138312,https://myanimelist.net/anime/66/Azumanga_Daioh
27831,Durarara!!x2 Ten,7.98,"Action,Mystery,Supernatural",366873,189527,https://myanimelist.net/anime/27831/Durararax2_Ten
49063,Douluo Dalu: Shan Yu Yu Lai,7.98,"Action,Adventure,Fantasy,Romance,Historical,Martial Arts",4735,2494,https://myanimelist.net/anime/49063/Douluo_Dalu__Shan_Yu_Yu_Lai
4772,Aria the Origination: Sono Choppiri Himitsu no Basho ni...,7.98,"Comedy,Slice of Life,Iyashikei,Shounen",20174,9128,https://myanimelist.net/anime/4772/Aria_the_Origination__Sono_Choppiri_Himitsu_no_Basho_ni
41611,Wan Sheng Jie,7.98,"Comedy,Slice of Life,Supernatural,Mythology",15500,6090,https://myanimelist.net/anime/41611/Wan_Sheng_Jie
36949,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,7.98,"Gourmet,Ecchi,School,Shounen",643636,386001,https://myanimelist.net/anime/36949/Shokugeki_no_Souma__San_no_Sara_-_Tootsuki_Ressha-hen
12477,Sakasama no Patema,7.98,"Adventure,Sci-Fi",263693,123604,https://myanimelist.net/anime/12477/Sakasama_no_Patema
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,7.98,"Drama,Romance,Historical,Samurai,Shounen",78875,44018,https://myanimelist.net/anime/401/Rurouni_Kenshin__Meiji_Kenkaku_Romantan_-_Seisou-hen
861,xxxHOLiC,7.99,"Comedy,Drama,Mystery,Supernatural,Psychological,Seinen",292128,113519,https://myanimelist.net/anime/861/xxxHOLiC
42640,Wan Sheng Jie 2,7.99,"Comedy,Slice of Life,Supernatural,Mythology",7391,3731,https://myanimelist.net/anime/42640/Wan_Sheng_Jie_2
846,School Rumble Ni Gakki,7.99,"Comedy,Romance,Gag Humor,Love Polygon,School,Shounen",150946,87139,https://myanimelist.net/anime/846/School_Rumble_Ni_Gakki
30015,ReLIFE,7.99,"Drama,Romance,Slice of Life,School",922070,519351,https://myanimelist.net/anime/30015/ReLIFE
7720,Ookiku Furikabutte: Natsu no Taikai-hen,7.99,"Comedy,Sports,Team Sports,Seinen",41764,21596,https://myanimelist.net/anime/7720/Ookiku_Furikabutte__Natsu_no_Taikai-hen
50360,Mushoku Tensei: Isekai Ittara Honki Dasu Special,7.99,"Drama,Fantasy,Ecchi,Isekai,Reincarnation",95893,42647,https://myanimelist.net/anime/50360/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu_Special
5029,Major Movie: Yuujou no Winning Shot,7.99,"Action,Sports,Team Sports,Shounen",19203,10685,https://myanimelist.net/anime/5029/Major_Movie__Yuujou_no_Winning_Shot
4672,Koukaku Kidoutai 2.0,7.99,"Action,Sci-Fi,Adult Cast,Detective,Mecha,Psychological,Seinen",84062,37918,https://myanimelist.net/anime/4672/Koukaku_Kidoutai_20
33206,Kobayashi-san Chi no Maid Dragon,7.99,"Fantasy,Slice of Life",1100434,668394,https://myanimelist.net/anime/33206/Kobayashi-san_Chi_no_Maid_Dragon
9656,Kimi ni Todoke 2nd Season,7.99,"Drama,Romance,Slice of Life,School,Shoujo",411010,239040,https://myanimelist.net/anime/9656/Kimi_ni_Todoke_2nd_Season
38422,High Score Girl: Extra Stage,7.99,"Comedy,Love Polygon,Romantic Subtext,School,Video Game,Seinen",66027,41477,https://myanimelist.net/anime/38422/High_Score_Girl__Extra_Stage
39570,High Score Girl II,7.99,"Comedy,Love Polygon,Romantic Subtext,School,Video Game,Seinen",119124,68890,https://myanimelist.net/anime/39570/High_Score_Girl_II
23199,Durarara!!x2 Shou,7.99,"Action,Mystery,Supernatural",449142,234848,https://myanimelist.net/anime/23199/Durararax2_Shou
34440,Code Geass: Hangyaku no Lelouch III - Oudou,7.99,"Action,Sci-Fi,Mecha,Military,School,Super Power",82302,29778,https://myanimelist.net/anime/34440/Code_Geass__Hangyaku_no_Lelouch_III_-_Oudou
41169,Love Live! Superstar!!,8.0,"Slice of Life,Idols (Female),Music,School",54262,19170,https://myanimelist.net/anime/41169/Love_Live_Superstar
2448,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,8.0,"Action,Sci-Fi,Adult Cast,Mecha",27805,10514,https://myanimelist.net/anime/2448/Koukaku_Kidoutai__Stand_Alone_Complex_2nd_GIG_-_Individual_Eleven
6045,Kimi ni Todoke,8.0,"Drama,Romance,Slice of Life,School,Shoujo",817729,402097,https://myanimelist.net/anime/6045/Kimi_ni_Todoke
27989,Hibike! Euphonium,8.0,"Drama,Music,Performing Arts,School",412763,173723,https://myanimelist.net/anime/27989/Hibike_Euphonium
40716,Kakushigoto (TV),8.0,"Comedy,Slice of Life,Childcare,Gag Humor,Otaku Culture,Shounen",290571,123592,https://myanimelist.net/anime/40716/Kakushigoto_TV
7465,Eve no Jikan (Movie),8.0,"Sci-Fi,Slice of Life",118214,53851,https://myanimelist.net/anime/7465/Eve_no_Jikan_Movie
44412,Doupo Cangqiong 4th Season,8.0,"Action,Adventure,Fantasy,Romance,Supernatural,Martial Arts,Mythology",4185,2138,https://myanimelist.net/anime/44412/Doupo_Cangqiong_4th_Season
1023,Wolf's Rain OVA,8.0,"Adventure,Drama,Sci-Fi,Supernatural,Psychological",61839,32537,https://myanimelist.net/anime/1023/Wolfs_Rain_OVA
1065,Touch,8.0,"Drama,Romance,Slice of Life,Sports,Love Polygon,School,Team Sports,Shounen",32024,9590,https://myanimelist.net/anime/1065/Touch
16067,Nagi no Asu kara,8.0,"Drama,Fantasy,Romance",559636,239418,https://myanimelist.net/anime/16067/Nagi_no_Asu_kara
40397,Maoujou de Oyasumi,8.0,"Comedy,Fantasy,Mythology,Shounen",175046,80691,https://myanimelist.net/anime/40397/Maoujou_de_Oyasumi
35790,Tate no Yuusha no Nariagari,8.01,"Action,Adventure,Drama,Fantasy,Isekai",1361087,854015,https://myanimelist.net/anime/35790/Tate_no_Yuusha_no_Nariagari
44235,Pui Pui Molcar,8.01,"Comedy,Anthropomorphic,Racing,Kids",12286,7398,https://myanimelist.net/anime/44235/Pui_Pui_Molcar
